timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
603450583,603449457,59.394819554903656,24.660133048611403,29.431808,45.09081,0.001706928,0.98408544,1.2522578,,7,7,0,0
603460492,603459338,59.39481955259025,24.660133037707077,29.431784,45.090782,0.001706928,0.9842475,1.2523737,,7,7,0,0
603470512,603469220,59.394819550295466,24.66013302729943,29.431818,45.09082,0.001706928,0.9844112,1.2524902,,7,7,0,0
603480199,603479107,59.39481954766005,24.660133017202387,29.43191,45.09091,0.001706928,0.98457634,1.2526075,,7,7,0,0
603490176,603488996,59.3948195452657,24.660133007320397,29.432053,45.091053,0.001706928,0.98474306,1.2527254,,7,7,0,0
603500534,603498864,59.394819543101775,24.660132997606063,29.432087,45.091087,0.001706928,0.98491144,1.2527007,,7,7,0,0
603510385,603508746,59.39481954076928,24.660132988281568,29.432184,45.091187,0.001706928,0.9850813,1.2528194,,7,7,0,0
603519903,603518627,59.39481953838479,24.66013297922634,29.432335,45.091335,0.001706928,0.98525286,1.252939,,7,7,0,0
603529851,603528509,59.39481953624728,24.66013297036274,29.432533,45.091534,0.001706928,0.985426,1.2530594,,7,7,0,0
603539761,603538390,59.3948195339996,24.660132961917125,29.432787,45.09179,0.001706928,0.98560077,1.2531804,,7,7,0,0
603549913,603548271,59.39481953162858,24.66013295372525,29.433092,45.092094,0.001706928,0.98577714,1.2533022,,7,7,0,0
603559266,603558153,59.39481952950728,24.660132945702365,29.433447,45.092445,0.001706928,0.9859552,1.2534248,,7,7,0,0
603570252,603568035,59.39481953080481,24.660132936805333,29.433445,45.09491,0.001706928,0.98398364,1.2521757,,7,7,0,0
603578896,603577916,59.39481953179823,24.66013292828786,29.433496,45.09496,0.001706928,0.98414475,1.252291,,7,7,0,0
603588938,603587803,59.39481953280504,24.66013291995122,29.433596,45.09506,0.001706928,0.98430747,1.252407,,7,7,0,0
603598843,603597679,59.39481953393836,24.660132911871216,29.433746,45.095207,0.001706928,0.9844717,1.2525238,,7,7,0,0
603608824,603607561,59.39481953478651,24.660132904221047,29.433958,45.09542,0.001706928,0.98463744,1.2526412,,7,7,0,0
603618545,603617443,59.3948195355257,24.66013289676013,29.434216,45.09568,0.001706928,0.9848048,1.2527595,,7,7,0,0
603628531,603627323,59.394819536526335,24.660132889388716,29.434309,45.09577,0.001706928,0.9849737,1.2527345,,7,7,0,0
603639035,603637205,59.39481953749208,24.660132882337628,29.434458,45.09592,0.001706928,0.98514426,1.2528535,,7,7,0,0
603648406,603647086,59.394819538083205,24.660132875662946,29.434666,45.09613,0.001706928,0.9853164,1.2529733,,7,7,0,0
603657986,603656968,59.39481953890862,24.66013286918778,29.43491,45.096375,0.001706928,0.98549014,1.2530938,,7,7,0,0
603668737,603666850,59.39481953983108,24.66013286294373,29.435202,45.096664,0.001706928,0.98566556,1.2532152,,7,7,0,0
603678004,603676731,59.394819540333565,24.66013285698236,29.435547,45.097008,0.001706928,0.98584265,1.2533371,,7,7,0,0
603688538,603686612,59.39481953864632,24.66013284935404,29.435629,45.09952,0.001706928,0.9838882,1.2522341,,7,7,0,0
603697659,603696494,59.394819537342,24.66013284179652,29.435553,45.099445,0.001706928,0.98404855,1.2522113,,7,7,0,0
603707517,603706375,59.39481953573388,24.66013283466621,29.435541,45.099434,0.001706928,0.9842104,1.2523268,,7,7,0,0
603717314,603716257,59.39481953401594,24.66013282781912,29.435585,45.09948,0.001706928,0.9843737,1.2524431,,7,7,0,0
603727293,603726138,59.39481953265026,24.660132821042836,29.43567,45.099564,0.001706928,0.9845386,1.25256,,7,7,0,0
603737234,603736020,59.39481953123056,24.660132814748764,29.435814,45.09971,0.001706928,0.9847051,1.2526778,,7,7,0,0
603747049,603745901,59.39481952956101,24.660132808659217,29.436016,45.099907,0.001706928,0.9848732,1.2527962,,7,7,0,0
603756868,603755782,59.394819528182445,24.660132802648896,29.436035,45.09993,0.001706928,0.9850428,1.2527711,,7,7,0,0
603766653,603765664,59.39481952694495,24.660132796966543,29.436113,45.100006,0.001706928,0.98521405,1.2528905,,7,7,0,0
603776615,603775546,59.39481952534381,24.660132791545568,29.436253,45.100143,0.001706928,0.9853869,1.2530105,,7,7,0,0
603786497,603785427,59.39481952386883,24.660132786225144,29.43644,45.100334,0.001706928,0.9855614,1.2531313,,7,7,0,0
603796524,603795309,59.3948195226261,24.660132781023165,29.436678,45.10057,0.001706928,0.9857375,1.2532527,,7,7,0,0
603806473,603805190,59.39481952110067,24.66013277619548,29.436972,45.100864,0.001706928,0.98591524,1.253375,,7,7,0,0
603817184,603815072,59.394819519963,24.66013276321331,29.43707,45.10369,0.001706928,0.9839523,1.2522683,,7,7,0,0
603826258,603824953,59.39481951920056,24.66013275049119,29.437033,45.103653,0.001706928,0.9841132,1.2522453,,7,7,0,0
603836984,603834834,59.39481951830892,24.660132738233653,29.437052,45.103672,0.001706928,0.9842757,1.252361,,7,7,0,0
603846448,603844716,59.39481951711906,24.66013272638437,29.43713,45.103752,0.001706928,0.9844397,1.2524776,,7,7,0,0
603856591,603854597,59.39481951622119,24.66013271479593,29.437252,45.103874,0.001706928,0.98460525,1.2525948,,7,7,0,0
603866804,603864479,59.39481951540796,24.660132703555995,29.43742,45.104042,0.001706928,0.9847724,1.2527128,,7,7,0,0
603876457,603874360,59.39481951428892,24.66013269281064,29.437647,45.104267,0.001706928,0.98494107,1.2528315,,7,7,0,0
603886250,603884242,59.394819513259776,24.660132682304035,29.437689,45.10431,0.001706928,0.98511136,1.2528062,,7,7,0,0
603895958,603894123,59.39481951257527,24.66013267209012,29.43779,45.104412,0.001706928,0.9852833,1.2529258,,7,7,0,0
603906080,603904005,59.394819511628754,24.66013266220733,29.437954,45.104576,0.001706928,0.9854568,1.253046,,7,7,0,0
603915706,603913886,59.394819510493214,24.660132652616724,29.438175,45.104797,0.001706928,0.985632,1.253167,,7,7,0,0
603925600,603923768,59.394819509710416,24.66013264329433,29.438437,45.105057,0.001706928,0.9858088,1.2532889,,7,7,0,0
603935883,603933649,59.39481950891781,24.660132634190678,29.43876,45.10538,0.001706928,0.98598725,1.2534114,,7,7,0,0
603946816,603943531,59.3948195082985,24.660132624665867,29.438894,45.108402,0.001706928,0.98401296,1.2523012,,7,7,0,0
603954482,603953412,59.39481950790872,24.660132615416646,29.438879,45.108387,0.001706928,0.9841745,1.2522781,,7,7,0,0
603964306,603963293,59.39481950775374,24.660132606341413,29.438923,45.10843,0.001706928,0.9843375,1.2523941,,7,7,0,0
603974246,603973175,59.3948195071767,24.660132597681937,29.439032,45.10854,0.001706928,0.9845021,1.2525108,,7,7,0,0
603984189,603983056,59.39481950659182,24.660132589498883,29.439192,45.1087,0.001706928,0.98466825,1.2526281,,7,7,0,0
603994251,603992938,59.39481950642302,24.66013258143744,29.439404,45.10891,0.001706928,0.984836,1.2527463,,7,7,0,0
604003899,604002819,59.39481950599017,24.66013257361394,29.439674,45.10918,0.001706928,0.98500526,1.2528652,,7,7,0,0
604013857,604012701,59.39481950525192,24.660132566300163,29.439999,45.109505,0.001706928,0.9851762,1.2529849,,7,7,0,0
604023647,604022582,59.39481950490216,24.66013255890216,29.440151,45.109657,0.001706928,0.9853487,1.2529589,,7,7,0,0
604034226,604032464,59.394819504676285,24.6601325516376,29.440363,45.10987,0.001706928,0.98552287,1.2530794,,7,7,0,0
